code,lat,lon,elv,x,y,z,S_P_Error,probabilityOfOccurrence,siteNoiseLevel,eid,Dist,Azim,TTP,TTS
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  1.0451,145.4081,nan, 36.8618
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  1.0906,243.1138,nan, 37.6482
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  0.7428,156.4956,nan, 28.6768
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  0.3224,223.7450,nan, 16.9955
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  0.8706,190.0243,nan, 32.0092
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  0.4921,131.3799,nan, 21.7662
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",680,  1.2787,280.4046,nan, 42.1535
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.7501,168.7005, 18.2816,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.6957,106.8512, 17.4157,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.4143,140.7055, 28.7862,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.0242,289.9030, 23.6141,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.1563,129.5290, 25.2536,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.7106,148.2115, 32.9779,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.1719,210.7389, 25.5117,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.4787,210.7607, 29.6771,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.8150,133.1942, 19.5876,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.8120,294.7017, 20.1768,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.0695,219.0227, 23.9589,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.4143,140.7055,nan, 50.0791
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.6957,106.8512,nan, 30.4776
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.8120,294.7017,nan, 35.3094
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.1719,210.7389,nan, 44.6441
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.4787,210.7607,nan, 51.5732
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.0242,289.9030,nan, 41.3240
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.1563,129.5290,nan, 44.1919
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.0695,219.0227,nan, 41.9281
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  1.7106,148.2115,nan, 56.9529
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.8150,133.1942,nan, 34.2783
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",681,  0.7501,168.7005,nan, 31.9929
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.2500,234.4725, 23.6240,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.9611,214.1820, 33.3008,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.6594,284.5648, 14.8862,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.9727,200.5670, 19.8323,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.0766,269.3422, 21.3108,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.2242,153.3765, 23.4283,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.5377,209.8168, 13.0233,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.5539,159.2340, 27.8076,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.3018,269.9087, 24.5020,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.1085,190.2005, 21.6102,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.8955,162.9764, 32.7199,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.1085,190.2005,nan, 37.7693
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.9611,214.1820,nan, 56.5845
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.9727,200.5670,nan, 34.6867
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.3018,269.9087,nan, 42.4833
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.8955,162.9764,nan, 55.5690
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.2242,153.3765,nan, 40.8229
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.6594,284.5648,nan, 26.0508
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.5539,159.2340,nan, 47.9250
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.2500,234.4725,nan, 41.1155
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  0.5377,209.8168,nan, 22.7907
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",682,  1.0766,269.3422,nan, 37.2200
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.1778,263.0608,  7.2263,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.9112,135.3726, 19.3925,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.8204,318.0789, 17.7667,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.5288,208.2632, 12.8456,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.1841,231.4025, 23.3362,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.6543,189.2163, 15.1126,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.5813,143.8542, 13.7404,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.2501,222.9346, 24.1896,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.5516,220.5938, 28.1926,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.4309,105.2748, 11.2934,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.5120,154.6575, 27.8235,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.9112,135.3726,nan, 33.9366
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.4309,105.2748,nan, 19.7634
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.5120,154.6575,nan, 48.0391
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.6543,189.2163,nan, 26.4471
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.5516,220.5938,nan, 48.6307
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.5813,143.8542,nan, 24.0456
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  1.1841,231.4025,nan, 40.6817
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.8204,318.0789,nan, 31.0917
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.1778,263.0608,nan, 12.6461
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",683,  0.5288,208.2632,nan, 22.4799
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.1077,279.3324, 23.1651,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.9729,236.0078, 21.0517,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.8842,281.0800, 19.8009,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.6524,124.9079, 15.5770,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.3855,211.8496, 27.0668,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.8637,147.6080, 19.3050,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.1842,140.0625, 24.5498,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.7382,190.1896, 17.0786,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.7984,154.7084, 32.9894,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.9065,179.0343, 19.8943,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.6923,211.6837, 31.1895,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.5538,309.0926, 13.5273,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.2879,191.4919,  8.6071,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.6923,211.6837,nan, 53.4138
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.8842,281.0800,nan, 34.6516
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.7382,190.1896,nan, 29.8875
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.3855,211.8496,nan, 46.7638
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.6524,124.9079,nan, 27.2597
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.8637,147.6080,nan, 33.7837
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.9065,179.0343,nan, 34.8150
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.1842,140.0625,nan, 42.9237
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.1077,279.3324,nan, 40.5354
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  1.7984,154.7084,nan, 56.4777
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",684,  0.2879,191.4919,nan, 15.0625
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.7954,169.9408, 19.1282,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.5237,210.1098, 30.3180,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.7471,149.2607, 33.4278,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.7035,110.7539, 17.5704,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.1117,217.8049, 24.5611,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.8426,135.9289, 20.0033,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.6035,180.6844, 15.5518,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.0166,287.2352, 23.2200,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.2169,209.9233, 26.1281,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.5635,326.8583, 14.6324,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.1719,157.6532,  5.5077,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.5635,326.8583,nan, 25.6066
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.6035,180.6844,nan, 27.2157
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.7471,149.2607,nan, 57.6889
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.2169,209.9233,nan, 45.6848
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.7954,169.9408,nan, 33.4744
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.5237,210.1098,nan, 52.3787
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  1.1117,217.8049,nan, 42.9821
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.7035,110.7539,nan, 30.7483
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",685,  0.8426,135.9289,nan, 35.0058
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.1937,145.6883, 23.6093,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.3987,219.6562, 26.2635,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.5048,153.3159, 27.7791,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.9584,275.6032, 20.3069,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.1837,275.0172, 23.6040,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.8326,195.1552, 18.1099,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.9863,184.1859, 20.3582,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.0878,235.2296, 21.9152,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.8902,155.0425, 18.9546,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.5833,297.8416, 13.8445,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.3871,201.8345, 10.5847,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.8037,212.7846, 31.7093,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.8902,155.0425,nan, 33.1706
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.5048,153.3159,nan, 47.9634
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.9584,275.6032,nan, 35.5371
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.1837,275.0172,nan, 41.2767
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.3987,219.6562,nan, 45.3723
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.3871,201.8345,nan, 18.5232
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.0878,235.2296,nan, 38.3475
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.9863,184.1859,nan, 35.6267
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.5833,297.8416,nan, 24.2279
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  1.8037,212.7846,nan, 54.1161
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",686,  0.8326,195.1552,nan, 31.6922
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.2663,142.0902, 25.7428,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.7618,209.6239, 32.2454,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.8537,275.2725, 19.6395,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.5664,150.0783, 29.6564,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.9509,149.6455, 20.7525,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.0129,231.1505, 21.8384,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.9983,178.0980, 21.4007,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.8886,155.3954, 34.2379,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.3756,186.0593, 10.3396,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.8256,187.8510, 18.7441,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.8256,187.8510,nan, 32.8021
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.8886,155.3954,nan, 58.5640
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.9509,149.6455,nan, 36.3169
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.9983,178.0980,nan, 37.4512
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  0.3756,186.0593,nan, 18.0943
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.2663,142.0902,nan, 44.9868
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.0129,231.1505,nan, 38.2171
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.7618,209.6239,nan, 55.2364
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",687,  1.5664,150.0783,nan, 51.1794
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.5408,110.2550, 13.4227,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.7202,180.9975, 16.4673,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.5629,196.3371, 13.6342,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  1.0283,134.5893, 21.7369,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.1281,221.5595,  6.0864,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.9635,291.7141, 20.7381,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.7043,319.5153, 16.1881,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  1.3070,145.7572, 25.4961,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  1.6191,152.7939, 29.9572,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",688,  0.6959,141.3157, 16.0809,nan
